League,Date,Home Team,Away Team,Home Score,Away Score
League One,May 2001,Reading,Walsall,2,3
League One,May 2001,Reading,Wigan Athletic,2,1
League One,May 2001,Walsall,Stoke City,4,2
League One,May 2001,Stoke City,Walsall,0,0
League One,May 2001,Wigan Athletic,Reading,0,0
League One,May 2001,Brentford,Bury,3,1
League One,May 2001,Bristol Rovers,Wrexham,4,0
League One,May 2001,Luton Town,Port Vale,1,1
League One,May 2001,Millwall,Oldham Athletic,5,0
League One,May 2001,Northampton Town,Walsall,0,3
League One,May 2001,Notts County,Oxford United,2,1
League One,May 2001,Peterborough United,Rotherham United,1,1
League One,May 2001,Reading,Bournemouth,3,3
League One,May 2001,Stoke City,Swindon Town,4,1
League One,May 2001,Swansea City,Cambridge United,1,1
League One,May 2001,Wigan Athletic,Bristol City,0,0
League One,May 2001,Wycombe Wanderers,Colchester United,1,1
League One,May 2001,Brentford,Luton Town,2,2
League One,May 2001,Notts County,Colchester United,2,2
League One,May 2001,Port Vale,Walsall,0,2
League One,May 2001,Bristol Rovers,Wycombe Wanderers,1,2
League One,May 2001,Cambridge United,Colchester United,2,1
League One,May 2001,Oxford United,Port Vale,1,1
League One,May 2001,Swansea City,Brentford,6,0
League One,May 2001,Bristol Rovers,Port Vale,0,3
League One,May 2001,Bournemouth,Northampton Town,2,0
League One,May 2001,Bristol City,Luton Town,3,1
League One,May 2001,Bury,Wycombe Wanderers,1,1
League One,May 2001,Cambridge United,Wigan Athletic,1,2
League One,May 2001,Colchester United,Reading,2,1
League One,May 2001,Oldham Athletic,Stoke City,1,2
League One,May 2001,Oxford United,Swansea City,3,1
League One,May 2001,Port Vale,Notts County,2,3
League One,May 2001,Rotherham United,Brentford,2,1
League One,May 2001,Swindon Town,Peterborough United,2,1
League One,May 2001,Walsall,Bristol Rovers,2,1
League One,May 2001,Wrexham,Millwall,1,1
League One,May 2001,Northampton Town,Port Vale,0,2
League One,May 2001,Notts County,Wycombe Wanderers,0,2
League One,May 2001,Brentford,Cambridge United,2,2
League One,May 2001,Luton Town,Rotherham United,0,1
League One,May 2001,Peterborough United,Walsall,2,0
League One,May 2001,Swansea City,Wrexham,0,1
League One,May 2001,Bournemouth,Wycombe Wanderers,2,0
League One,May 2001,Bristol Rovers,Oxford United,6,2
League One,May 2001,Luton Town,Bury,1,2
League One,May 2001,Northampton Town,Colchester United,2,0
League One,May 2001,Notts County,Bristol City,2,1
League One,May 2001,Peterborough United,Bournemouth,1,2
League One,May 2001,Reading,Walsall,2,2
League One,May 2001,Stoke City,Wrexham,3,1
League One,May 2001,Swansea City,Oldham Athletic,1,2
League One,May 2001,Wigan Athletic,Rotherham United,0,2
League One,May 2001,Wycombe Wanderers,Swindon Town,0,0
League One,May 2001,Bournemouth,Stoke City,1,0
League One,May 2001,Cambridge United,Millwall,1,5
League One,May 2001,Colchester United,Peterborough United,2,2
League One,May 2001,Oxford United,Reading,0,2
League One,May 2001,Walsall,Brentford,3,2
League One,May 2001,Bristol City,Wycombe Wanderers,1,2
League One,May 2001,Bury,Wigan Athletic,0,1
League One,May 2001,Oldham Athletic,Bristol Rovers,1,0
League One,May 2001,Port Vale,Swansea City,1,0
League One,May 2001,Rotherham United,Northampton Town,1,0
League One,May 2001,Swindon Town,Notts County,1,2
League One,May 2001,Wrexham,Luton Town,3,1
League One,May 2001,Brentford,Port Vale,1,1
League One,May 2001,Bristol Rovers,Colchester United,2,0
League One,May 2001,Luton Town,Oldham Athletic,0,0
League One,May 2001,Millwall,Swindon Town,1,0
League One,May 2001,Notts County,Bournemouth,0,2
League One,May 2001,Peterborough United,Bristol City,2,1
League One,May 2001,Reading,Bury,4,1
League One,May 2001,Stoke City,Walsall,0,0
League One,May 2001,Swansea City,Rotherham United,0,0
League One,May 2001,Wigan Athletic,Oxford United,3,2
League One,May 2001,Wycombe Wanderers,Wrexham,1,1
League One,May 2001,Northampton Town,Cambridge United,0,2
League One,May 2001,Bristol Rovers,Peterborough United,1,2
League One,May 2001,Millwall,Port Vale,1,0
League One,May 2001,Wrexham,Notts County,1,1
League One,May 2001,Bournemouth,Reading,1,2
League One,May 2001,Brentford,Swindon Town,0,1
League One,May 2001,Luton Town,Oxford United,1,1
League One,May 2001,Swansea City,Wycombe Wanderers,3,1
League One,May 2001,Port Vale,Bristol Rovers,1,0
League One,May 2001,Bristol Rovers,Swansea City,1,0
League One,May 2001,Bury,Bristol City,0,1
League One,May 2001,Cambridge United,Reading,1,1
League One,May 2001,Luton Town,Stoke City,1,2
League One,May 2001,Millwall,Rotherham United,4,0
League One,May 2001,Oxford United,Oldham Athletic,0,1
League One,May 2001,Swindon Town,Northampton Town,1,1
League One,May 2001,Wigan Athletic,Brentford,1,3
League One,May 2001,Wrexham,Peterborough United,2,1
League One,May 2001,Bournemouth,Oxford United,4,3
League One,May 2001,Colchester United,Swansea City,3,0
League One,May 2001,Luton Town,Reading,1,1
League One,May 2001,Millwall,Stoke City,2,0
League One,May 2001,Port Vale,Wrexham,1,1
League One,May 2001,Bristol Rovers,Bristol City,1,1
League One,May 2001,Brentford,Wrexham,1,0
League One,May 2001,Bristol City,Port Vale,1,1
League One,May 2001,Colchester United,Luton Town,3,1
League One,May 2001,Northampton Town,Oxford United,0,1
League One,May 2001,Oldham Athletic,Bury,1,1
League One,May 2001,Peterborough United,Cambridge United,4,1
League One,May 2001,Reading,Notts County,2,1
League One,May 2001,Rotherham United,Swindon Town,4,3
League One,May 2001,Stoke City,Bristol Rovers,4,1
League One,May 2001,Swansea City,Bournemouth,0,3
League One,May 2001,Walsall,Millwall,0,0
League One,May 2001,Wycombe Wanderers,Wigan Athletic,1,2
League One,May 2001,Bristol City,Oldham Athletic,2,2
League One,May 2001,Bury,Stoke City,1,0
League One,May 2001,Notts County,Port Vale,0,1
League One,May 2001,Peterborough United,Luton Town,1,1
League One,May 2001,Swindon Town,Reading,0,1
League One,May 2001,Wycombe Wanderers,Millwall,0,0
League One,May 2001,Cambridge United,Oxford United,1,0
League One,May 2001,Bristol Rovers,Swindon Town,0,0
League One,May 2001,Oxford United,Rotherham United,4,3
League One,May 2001,Port Vale,Wigan Athletic,0,0
League One,May 2001,Bournemouth,Bury,1,0
League One,May 2001,Walsall,Wycombe Wanderers,5,1
League One,May 2001,Notts County,Peterborough United,3,3
League One,May 2001,Oldham Athletic,Northampton Town,2,1
League One,May 2001,Reading,Bristol City,1,3
League One,May 2001,Wrexham,Bury,0,1
League One,May 2001,Colchester United,Swindon Town,0,1
League One,May 2001,Wycombe Wanderers,Rotherham United,0,1
League One,May 2001,Bury,Notts County,1,1
League One,May 2001,Rotherham United,Bristol Rovers,3,0
League One,May 2001,Stoke City,Cambridge United,2,3
League One,May 2001,Swindon Town,Swansea City,1,1
League One,May 2001,Wigan Athletic,Bournemouth,1,1
League One,May 2001,Wrexham,Reading,1,2
League One,May 2001,Wycombe Wanderers,Oldham Athletic,2,1
League One,May 2001,Bristol City,Millwall,2,1
League One,May 2001,Colchester United,Brentford,3,1
League One,May 2001,Wycombe Wanderers,Stoke City,0,1
League One,May 2001,Bournemouth,Bristol City,4,0
League One,May 2001,Brentford,Stoke City,2,2
League One,May 2001,Bristol Rovers,Bury,2,0
League One,May 2001,Cambridge United,Wrexham,2,3
League One,May 2001,Millwall,Luton Town,1,0
League One,May 2001,Oldham Athletic,Rotherham United,2,3
League One,May 2001,Oxford United,Swindon Town,0,2
League One,May 2001,Port Vale,Peterborough United,5,0
League One,May 2001,Swansea City,Northampton Town,1,1
League One,May 2001,Walsall,Colchester United,0,1
League One,May 2001,Reading,Wigan Athletic,1,0
League One,May 2001,Colchester United,Port Vale,0,1
League One,May 2001,Stoke City,Swansea City,1,2
League One,May 2001,Wrexham,Oxford United,5,3
League One,May 2001,Bristol City,Walsall,1,3
League One,May 2001,Bury,Millwall,2,1
League One,May 2001,Luton Town,Cambridge United,1,0
League One,May 2001,Northampton Town,Bristol Rovers,2,1
League One,May 2001,Peterborough United,Brentford,1,1
League One,May 2001,Rotherham United,Bournemouth,3,1
League One,May 2001,Swindon Town,Oldham Athletic,3,0
League One,May 2001,Wigan Athletic,Notts County,1,1
League One,May 2001,Wycombe Wanderers,Reading,1,1
League One,May 2001,Bournemouth,Brentford,2,0
League One,May 2001,Bristol City,Oxford United,0,0
League One,May 2001,Bury,Swansea City,3,0
League One,May 2001,Cambridge United,Oldham Athletic,2,0
League One,May 2001,Luton Town,Bristol Rovers,0,0
League One,May 2001,Millwall,Peterborough United,0,0
League One,May 2001,Notts County,Walsall,2,0
League One,May 2001,Reading,Rotherham United,2,0
League One,May 2001,Stoke City,Colchester United,3,1
League One,May 2001,Wigan Athletic,Swindon Town,0,0
League One,May 2001,Wycombe Wanderers,Port Vale,0,1
League One,May 2001,Wrexham,Northampton Town,3,0
League One,May 2001,Bournemouth,Bristol Rovers,1,2
League One,May 2001,Northampton Town,Swansea City,2,1
League One,May 2001,Rotherham United,Colchester United,3,2
League One,May 2001,Rotherham United,Stoke City,2,1
League One,May 2001,Brentford,Notts County,3,1
League One,May 2001,Bristol Rovers,Cambridge United,2,1
League One,May 2001,Colchester United,Bristol City,4,0
League One,May 2001,Northampton Town,Wigan Athletic,1,0
League One,May 2001,Oldham Athletic,Bournemouth,2,1
League One,May 2001,Oxford United,Millwall,0,2
League One,May 2001,Peterborough United,Wycombe Wanderers,3,2
League One,May 2001,Port Vale,Bury,1,1
League One,May 2001,Swansea City,Reading,0,1
League One,May 2001,Swindon Town,Luton Town,1,3
League One,May 2001,Walsall,Wrexham,2,3
League One,May 2001,Brentford,Bristol City,2,1
League One,May 2001,Colchester United,Bury,1,1
League One,May 2001,Northampton Town,Millwall,3,3
League One,May 2001,Oldham Athletic,Reading,0,2
League One,May 2001,Oxford United,Stoke City,1,1
League One,May 2001,Peterborough United,Wigan Athletic,2,0
League One,May 2001,Port Vale,Cambridge United,4,2
League One,May 2001,Rotherham United,Wrexham,2,0
League One,May 2001,Swansea City,Notts County,0,1
League One,April 2001,Reading,Walsall,2,3
League One,April 2001,Reading,Wigan Athletic,2,1
League One,April 2001,Walsall,Stoke City,4,2
League One,April 2001,Stoke City,Walsall,0,0
League One,April 2001,Wigan Athletic,Reading,0,0
League One,April 2001,Brentford,Bury,3,1
League One,April 2001,Bristol Rovers,Wrexham,4,0
League One,April 2001,Luton Town,Port Vale,1,1
League One,April 2001,Millwall,Oldham Athletic,5,0
League One,April 2001,Northampton Town,Walsall,0,3
League One,April 2001,Notts County,Oxford United,2,1
League One,April 2001,Peterborough United,Rotherham United,1,1
League One,April 2001,Reading,Bournemouth,3,3
League One,April 2001,Stoke City,Swindon Town,4,1
League One,April 2001,Swansea City,Cambridge United,1,1
League One,April 2001,Wigan Athletic,Bristol City,0,0
League One,April 2001,Wycombe Wanderers,Colchester United,1,1
League One,April 2001,Brentford,Luton Town,2,2
League One,April 2001,Notts County,Colchester United,2,2
League One,April 2001,Port Vale,Walsall,0,2
League One,April 2001,Bristol Rovers,Wycombe Wanderers,1,2
League One,April 2001,Cambridge United,Colchester United,2,1
League One,April 2001,Oxford United,Port Vale,1,1
League One,April 2001,Swansea City,Brentford,6,0
League One,April 2001,Bristol Rovers,Port Vale,0,3
League One,April 2001,Bournemouth,Northampton Town,2,0
League One,April 2001,Bristol City,Luton Town,3,1
League One,April 2001,Bury,Wycombe Wanderers,1,1
League One,April 2001,Cambridge United,Wigan Athletic,1,2
League One,April 2001,Colchester United,Reading,2,1
League One,April 2001,Oldham Athletic,Stoke City,1,2
League One,April 2001,Oxford United,Swansea City,3,1
League One,April 2001,Port Vale,Notts County,2,3
League One,April 2001,Rotherham United,Brentford,2,1
League One,April 2001,Swindon Town,Peterborough United,2,1
League One,April 2001,Walsall,Bristol Rovers,2,1
League One,April 2001,Wrexham,Millwall,1,1
League One,April 2001,Northampton Town,Port Vale,0,2
League One,April 2001,Notts County,Wycombe Wanderers,0,2
League One,April 2001,Brentford,Cambridge United,2,2
League One,April 2001,Luton Town,Rotherham United,0,1
League One,April 2001,Peterborough United,Walsall,2,0
League One,April 2001,Swansea City,Wrexham,0,1
League One,April 2001,Bournemouth,Wycombe Wanderers,2,0
League One,April 2001,Bristol Rovers,Oxford United,6,2
League One,April 2001,Luton Town,Bury,1,2
League One,April 2001,Northampton Town,Colchester United,2,0
League One,April 2001,Notts County,Bristol City,2,1
League One,April 2001,Peterborough United,Bournemouth,1,2
League One,April 2001,Reading,Walsall,2,2
League One,April 2001,Stoke City,Wrexham,3,1
League One,April 2001,Swansea City,Oldham Athletic,1,2
League One,April 2001,Wigan Athletic,Rotherham United,0,2
League One,April 2001,Wycombe Wanderers,Swindon Town,0,0
League One,April 2001,Bournemouth,Stoke City,1,0
League One,April 2001,Cambridge United,Millwall,1,5
League One,April 2001,Colchester United,Peterborough United,2,2
League One,April 2001,Oxford United,Reading,0,2
League One,April 2001,Walsall,Brentford,3,2
League One,April 2001,Bristol City,Wycombe Wanderers,1,2
League One,April 2001,Bury,Wigan Athletic,0,1
League One,April 2001,Oldham Athletic,Bristol Rovers,1,0
League One,April 2001,Port Vale,Swansea City,1,0
League One,April 2001,Rotherham United,Northampton Town,1,0
League One,April 2001,Swindon Town,Notts County,1,2
League One,April 2001,Wrexham,Luton Town,3,1
League One,April 2001,Brentford,Port Vale,1,1
League One,April 2001,Bristol Rovers,Colchester United,2,0
League One,April 2001,Luton Town,Oldham Athletic,0,0
League One,April 2001,Millwall,Swindon Town,1,0
League One,April 2001,Notts County,Bournemouth,0,2
League One,April 2001,Peterborough United,Bristol City,2,1
League One,April 2001,Reading,Bury,4,1
League One,April 2001,Stoke City,Walsall,0,0
League One,April 2001,Swansea City,Rotherham United,0,0
League One,April 2001,Wigan Athletic,Oxford United,3,2
League One,April 2001,Wycombe Wanderers,Wrexham,1,1
League One,April 2001,Northampton Town,Cambridge United,0,2
League One,April 2001,Bristol Rovers,Peterborough United,1,2
League One,April 2001,Millwall,Port Vale,1,0
League One,April 2001,Wrexham,Notts County,1,1
League One,April 2001,Bournemouth,Reading,1,2
League One,April 2001,Brentford,Swindon Town,0,1
League One,April 2001,Luton Town,Oxford United,1,1
League One,April 2001,Swansea City,Wycombe Wanderers,3,1
League One,April 2001,Port Vale,Bristol Rovers,1,0
League One,April 2001,Bristol Rovers,Swansea City,1,0
League One,April 2001,Bury,Bristol City,0,1
League One,April 2001,Cambridge United,Reading,1,1
League One,April 2001,Luton Town,Stoke City,1,2
League One,April 2001,Millwall,Rotherham United,4,0
League One,April 2001,Oxford United,Oldham Athletic,0,1
League One,April 2001,Swindon Town,Northampton Town,1,1
League One,April 2001,Wigan Athletic,Brentford,1,3
League One,April 2001,Wrexham,Peterborough United,2,1
League One,April 2001,Bournemouth,Oxford United,4,3
League One,April 2001,Colchester United,Swansea City,3,0
League One,April 2001,Luton Town,Reading,1,1
League One,April 2001,Millwall,Stoke City,2,0
League One,April 2001,Port Vale,Wrexham,1,1
League One,April 2001,Bristol Rovers,Bristol City,1,1
League One,April 2001,Brentford,Wrexham,1,0
League One,April 2001,Bristol City,Port Vale,1,1
League One,April 2001,Colchester United,Luton Town,3,1
League One,April 2001,Northampton Town,Oxford United,0,1
League One,April 2001,Oldham Athletic,Bury,1,1
League One,April 2001,Peterborough United,Cambridge United,4,1
League One,April 2001,Reading,Notts County,2,1
League One,April 2001,Rotherham United,Swindon Town,4,3
League One,April 2001,Stoke City,Bristol Rovers,4,1
League One,April 2001,Swansea City,Bournemouth,0,3
League One,April 2001,Walsall,Millwall,0,0
League One,April 2001,Wycombe Wanderers,Wigan Athletic,1,2
League One,April 2001,Bristol City,Oldham Athletic,2,2
League One,April 2001,Bury,Stoke City,1,0
League One,April 2001,Notts County,Port Vale,0,1
League One,April 2001,Peterborough United,Luton Town,1,1
League One,April 2001,Swindon Town,Reading,0,1
League One,April 2001,Wycombe Wanderers,Millwall,0,0
League One,April 2001,Cambridge United,Oxford United,1,0
League One,April 2001,Bristol Rovers,Swindon Town,0,0
League One,April 2001,Oxford United,Rotherham United,4,3
League One,April 2001,Port Vale,Wigan Athletic,0,0
League One,April 2001,Bournemouth,Bury,1,0
League One,April 2001,Walsall,Wycombe Wanderers,5,1
League One,April 2001,Notts County,Peterborough United,3,3
League One,April 2001,Oldham Athletic,Northampton Town,2,1
League One,April 2001,Reading,Bristol City,1,3
League One,April 2001,Wrexham,Bury,0,1
League One,April 2001,Colchester United,Swindon Town,0,1
League One,April 2001,Wycombe Wanderers,Rotherham United,0,1
League One,April 2001,Bury,Notts County,1,1
League One,April 2001,Rotherham United,Bristol Rovers,3,0
League One,April 2001,Stoke City,Cambridge United,2,3
League One,April 2001,Swindon Town,Swansea City,1,1
League One,April 2001,Wigan Athletic,Bournemouth,1,1
League One,April 2001,Wrexham,Reading,1,2
League One,April 2001,Wycombe Wanderers,Oldham Athletic,2,1
League One,April 2001,Bristol City,Millwall,2,1
League One,April 2001,Colchester United,Brentford,3,1
League One,April 2001,Wycombe Wanderers,Stoke City,0,1
League One,April 2001,Bournemouth,Bristol City,4,0
League One,April 2001,Brentford,Stoke City,2,2
League One,April 2001,Bristol Rovers,Bury,2,0
League One,April 2001,Cambridge United,Wrexham,2,3
League One,April 2001,Millwall,Luton Town,1,0
League One,April 2001,Oldham Athletic,Rotherham United,2,3
League One,April 2001,Oxford United,Swindon Town,0,2
League One,April 2001,Port Vale,Peterborough United,5,0
League One,April 2001,Swansea City,Northampton Town,1,1
League One,April 2001,Walsall,Colchester United,0,1
League One,April 2001,Reading,Wigan Athletic,1,0
League One,April 2001,Colchester United,Port Vale,0,1
League One,April 2001,Stoke City,Swansea City,1,2
League One,April 2001,Wrexham,Oxford United,5,3
League One,April 2001,Bristol City,Walsall,1,3
League One,April 2001,Bury,Millwall,2,1
League One,April 2001,Luton Town,Cambridge United,1,0
League One,April 2001,Northampton Town,Bristol Rovers,2,1
League One,April 2001,Peterborough United,Brentford,1,1
League One,April 2001,Rotherham United,Bournemouth,3,1
League One,April 2001,Swindon Town,Oldham Athletic,3,0
League One,April 2001,Wigan Athletic,Notts County,1,1
League One,April 2001,Wycombe Wanderers,Reading,1,1
League One,April 2001,Bournemouth,Brentford,2,0
League One,April 2001,Bristol City,Oxford United,0,0
League One,April 2001,Bury,Swansea City,3,0
League One,April 2001,Cambridge United,Oldham Athletic,2,0
League One,April 2001,Luton Town,Bristol Rovers,0,0
League One,April 2001,Millwall,Peterborough United,0,0
League One,April 2001,Notts County,Walsall,2,0
League One,April 2001,Reading,Rotherham United,2,0
League One,April 2001,Stoke City,Colchester United,3,1
League One,April 2001,Wigan Athletic,Swindon Town,0,0
League One,April 2001,Wycombe Wanderers,Port Vale,0,1
League One,April 2001,Wrexham,Northampton Town,3,0
League One,April 2001,Bournemouth,Bristol Rovers,1,2
League One,April 2001,Northampton Town,Swansea City,2,1
League One,April 2001,Rotherham United,Colchester United,3,2
League One,April 2001,Rotherham United,Stoke City,2,1
League One,April 2001,Brentford,Notts County,3,1
League One,April 2001,Bristol Rovers,Cambridge United,2,1
League One,April 2001,Colchester United,Bristol City,4,0
League One,April 2001,Northampton Town,Wigan Athletic,1,0
League One,April 2001,Oldham Athletic,Bournemouth,2,1
League One,April 2001,Oxford United,Millwall,0,2
League One,April 2001,Peterborough United,Wycombe Wanderers,3,2
League One,April 2001,Port Vale,Bury,1,1
League One,April 2001,Swansea City,Reading,0,1
League One,April 2001,Swindon Town,Luton Town,1,3
League One,April 2001,Walsall,Wrexham,2,3
League One,April 2001,Brentford,Bristol City,2,1
League One,April 2001,Colchester United,Bury,1,1
League One,April 2001,Northampton Town,Millwall,3,3
League One,April 2001,Oldham Athletic,Reading,0,2
League One,April 2001,Oxford United,Stoke City,1,1
League One,April 2001,Peterborough United,Wigan Athletic,2,0
League One,April 2001,Port Vale,Cambridge United,4,2
League One,April 2001,Rotherham United,Wrexham,2,0
League One,April 2001,Swansea City,Notts County,0,1
League One,March 2001,Reading,Walsall,2,3
League One,March 2001,Reading,Wigan Athletic,2,1
League One,March 2001,Walsall,Stoke City,4,2
League One,March 2001,Stoke City,Walsall,0,0
League One,March 2001,Wigan Athletic,Reading,0,0
League One,March 2001,Brentford,Bury,3,1
League One,March 2001,Bristol Rovers,Wrexham,4,0
League One,March 2001,Luton Town,Port Vale,1,1
League One,March 2001,Millwall,Oldham Athletic,5,0
League One,March 2001,Northampton Town,Walsall,0,3
League One,March 2001,Notts County,Oxford United,2,1
League One,March 2001,Peterborough United,Rotherham United,1,1
League One,March 2001,Reading,Bournemouth,3,3
League One,March 2001,Stoke City,Swindon Town,4,1
League One,March 2001,Swansea City,Cambridge United,1,1
League One,March 2001,Wigan Athletic,Bristol City,0,0
League One,March 2001,Wycombe Wanderers,Colchester United,1,1
League One,March 2001,Brentford,Luton Town,2,2
League One,March 2001,Notts County,Colchester United,2,2
League One,March 2001,Port Vale,Walsall,0,2
League One,March 2001,Bristol Rovers,Wycombe Wanderers,1,2
League One,March 2001,Cambridge United,Colchester United,2,1
League One,March 2001,Oxford United,Port Vale,1,1
League One,March 2001,Swansea City,Brentford,6,0
League One,March 2001,Bristol Rovers,Port Vale,0,3
League One,March 2001,Bournemouth,Northampton Town,2,0
League One,March 2001,Bristol City,Luton Town,3,1
League One,March 2001,Bury,Wycombe Wanderers,1,1
League One,March 2001,Cambridge United,Wigan Athletic,1,2
League One,March 2001,Colchester United,Reading,2,1
League One,March 2001,Oldham Athletic,Stoke City,1,2
League One,March 2001,Oxford United,Swansea City,3,1
League One,March 2001,Port Vale,Notts County,2,3
League One,March 2001,Rotherham United,Brentford,2,1
League One,March 2001,Swindon Town,Peterborough United,2,1
League One,March 2001,Walsall,Bristol Rovers,2,1
League One,March 2001,Wrexham,Millwall,1,1
League One,March 2001,Northampton Town,Port Vale,0,2
League One,March 2001,Notts County,Wycombe Wanderers,0,2
League One,March 2001,Brentford,Cambridge United,2,2
League One,March 2001,Luton Town,Rotherham United,0,1
League One,March 2001,Peterborough United,Walsall,2,0
League One,March 2001,Swansea City,Wrexham,0,1
League One,March 2001,Bournemouth,Wycombe Wanderers,2,0
League One,March 2001,Bristol Rovers,Oxford United,6,2
League One,March 2001,Luton Town,Bury,1,2
League One,March 2001,Northampton Town,Colchester United,2,0
League One,March 2001,Notts County,Bristol City,2,1
League One,March 2001,Peterborough United,Bournemouth,1,2
League One,March 2001,Reading,Walsall,2,2
League One,March 2001,Stoke City,Wrexham,3,1
League One,March 2001,Swansea City,Oldham Athletic,1,2
League One,March 2001,Wigan Athletic,Rotherham United,0,2
League One,March 2001,Wycombe Wanderers,Swindon Town,0,0
League One,March 2001,Bournemouth,Stoke City,1,0
League One,March 2001,Cambridge United,Millwall,1,5
League One,March 2001,Colchester United,Peterborough United,2,2
League One,March 2001,Oxford United,Reading,0,2
League One,March 2001,Walsall,Brentford,3,2
League One,March 2001,Bristol City,Wycombe Wanderers,1,2
League One,March 2001,Bury,Wigan Athletic,0,1
League One,March 2001,Oldham Athletic,Bristol Rovers,1,0
League One,March 2001,Port Vale,Swansea City,1,0
League One,March 2001,Rotherham United,Northampton Town,1,0
League One,March 2001,Swindon Town,Notts County,1,2
League One,March 2001,Wrexham,Luton Town,3,1
League One,March 2001,Brentford,Port Vale,1,1
League One,March 2001,Bristol Rovers,Colchester United,2,0
League One,March 2001,Luton Town,Oldham Athletic,0,0
League One,March 2001,Millwall,Swindon Town,1,0
League One,March 2001,Notts County,Bournemouth,0,2
League One,March 2001,Peterborough United,Bristol City,2,1
League One,March 2001,Reading,Bury,4,1
League One,March 2001,Stoke City,Walsall,0,0
League One,March 2001,Swansea City,Rotherham United,0,0
League One,March 2001,Wigan Athletic,Oxford United,3,2
League One,March 2001,Wycombe Wanderers,Wrexham,1,1
League One,March 2001,Northampton Town,Cambridge United,0,2
League One,March 2001,Bristol Rovers,Peterborough United,1,2
League One,March 2001,Millwall,Port Vale,1,0
League One,March 2001,Wrexham,Notts County,1,1
League One,March 2001,Bournemouth,Reading,1,2
League One,March 2001,Brentford,Swindon Town,0,1
League One,March 2001,Luton Town,Oxford United,1,1
League One,March 2001,Swansea City,Wycombe Wanderers,3,1
League One,March 2001,Port Vale,Bristol Rovers,1,0
League One,March 2001,Bristol Rovers,Swansea City,1,0
League One,March 2001,Bury,Bristol City,0,1
League One,March 2001,Cambridge United,Reading,1,1
League One,March 2001,Luton Town,Stoke City,1,2
League One,March 2001,Millwall,Rotherham United,4,0
League One,March 2001,Oxford United,Oldham Athletic,0,1
League One,March 2001,Swindon Town,Northampton Town,1,1
League One,March 2001,Wigan Athletic,Brentford,1,3
League One,March 2001,Wrexham,Peterborough United,2,1
League One,March 2001,Bournemouth,Oxford United,4,3
League One,March 2001,Colchester United,Swansea City,3,0
League One,March 2001,Luton Town,Reading,1,1
League One,March 2001,Millwall,Stoke City,2,0
League One,March 2001,Port Vale,Wrexham,1,1
League One,March 2001,Bristol Rovers,Bristol City,1,1
League One,March 2001,Brentford,Wrexham,1,0
League One,March 2001,Bristol City,Port Vale,1,1
League One,March 2001,Colchester United,Luton Town,3,1
League One,March 2001,Northampton Town,Oxford United,0,1
League One,March 2001,Oldham Athletic,Bury,1,1
League One,March 2001,Peterborough United,Cambridge United,4,1
League One,March 2001,Reading,Notts County,2,1
League One,March 2001,Rotherham United,Swindon Town,4,3
League One,March 2001,Stoke City,Bristol Rovers,4,1
League One,March 2001,Swansea City,Bournemouth,0,3
League One,March 2001,Walsall,Millwall,0,0
League One,March 2001,Wycombe Wanderers,Wigan Athletic,1,2
League One,March 2001,Bristol City,Oldham Athletic,2,2
League One,March 2001,Bury,Stoke City,1,0
League One,March 2001,Notts County,Port Vale,0,1
League One,March 2001,Peterborough United,Luton Town,1,1
League One,March 2001,Swindon Town,Reading,0,1
League One,March 2001,Wycombe Wanderers,Millwall,0,0
League One,March 2001,Cambridge United,Oxford United,1,0
League One,March 2001,Bristol Rovers,Swindon Town,0,0
League One,March 2001,Oxford United,Rotherham United,4,3
League One,March 2001,Port Vale,Wigan Athletic,0,0
League One,March 2001,Bournemouth,Bury,1,0
League One,March 2001,Walsall,Wycombe Wanderers,5,1
League One,March 2001,Notts County,Peterborough United,3,3
League One,March 2001,Oldham Athletic,Northampton Town,2,1
League One,March 2001,Reading,Bristol City,1,3
League One,March 2001,Wrexham,Bury,0,1
League One,March 2001,Colchester United,Swindon Town,0,1
League One,March 2001,Wycombe Wanderers,Rotherham United,0,1
League One,March 2001,Bury,Notts County,1,1
League One,March 2001,Rotherham United,Bristol Rovers,3,0
League One,March 2001,Stoke City,Cambridge United,2,3
League One,March 2001,Swindon Town,Swansea City,1,1
League One,March 2001,Wigan Athletic,Bournemouth,1,1
League One,March 2001,Wrexham,Reading,1,2
League One,March 2001,Wycombe Wanderers,Oldham Athletic,2,1
League One,March 2001,Bristol City,Millwall,2,1
League One,March 2001,Colchester United,Brentford,3,1
League One,March 2001,Wycombe Wanderers,Stoke City,0,1
League One,March 2001,Bournemouth,Bristol City,4,0
League One,March 2001,Brentford,Stoke City,2,2
League One,March 2001,Bristol Rovers,Bury,2,0
League One,March 2001,Cambridge United,Wrexham,2,3
League One,March 2001,Millwall,Luton Town,1,0
League One,March 2001,Oldham Athletic,Rotherham United,2,3
League One,March 2001,Oxford United,Swindon Town,0,2
League One,March 2001,Port Vale,Peterborough United,5,0
League One,March 2001,Swansea City,Northampton Town,1,1
League One,March 2001,Walsall,Colchester United,0,1
League One,March 2001,Reading,Wigan Athletic,1,0
League One,March 2001,Colchester United,Port Vale,0,1
League One,March 2001,Stoke City,Swansea City,1,2
League One,March 2001,Wrexham,Oxford United,5,3
League One,March 2001,Bristol City,Walsall,1,3
League One,March 2001,Bury,Millwall,2,1
League One,March 2001,Luton Town,Cambridge United,1,0
League One,March 2001,Northampton Town,Bristol Rovers,2,1
