League,Date,Home Team,Away Team,Home Score,Away Score
Championship,May 2001,Bolton Wanderers,Preston North End,3,0
Championship,May 2001,Bolton Wanderers,West Bromwich Albion,3,0
Championship,May 2001,Preston North End,Birmingham City,2,1
Championship,May 2001,Bolton Wanderers,Sheffield United,1,1
Championship,May 2001,Burnley,Watford,2,0
Championship,May 2001,Gillingham,Blackburn Rovers,1,1
Championship,May 2001,Grimsby Town,Fulham,1,0
Championship,May 2001,Huddersfield Town,Birmingham City,1,2
Championship,May 2001,Portsmouth,Barnsley,3,0
Championship,May 2001,Preston North End,West Bromwich Albion,2,1
Championship,May 2001,Sheffield Wednesday,Crewe Alexandra,0,0
Championship,May 2001,Stockport County,Crystal Palace,0,1
Championship,May 2001,Tranmere Rovers,Nottingham Forest,2,2
Championship,May 2001,Wimbledon FC,Norwich City,0,0
Championship,May 2001,Wolverhampton Wanderers,Queens Park Rangers,1,1
Championship,May 2001,Portsmouth,Crystal Palace,2,4
Championship,May 2001,Preston North End,Blackburn Rovers,0,1
Championship,May 2001,Gillingham,Watford,0,3
Championship,May 2001,Wimbledon FC,Huddersfield Town,1,1
Championship,May 2001,Wolverhampton Wanderers,Bolton Wanderers,0,2
Championship,May 2001,Blackburn Rovers,Portsmouth,3,1
Championship,May 2001,Birmingham City,Grimsby Town,1,0
Championship,May 2001,Crewe Alexandra,Preston North End,1,3
Championship,May 2001,Crystal Palace,Wolverhampton Wanderers,0,2
Championship,May 2001,Fulham,Wimbledon FC,1,1
Championship,May 2001,Norwich City,Sheffield Wednesday,1,0
Championship,May 2001,Nottingham Forest,Gillingham,0,1
Championship,May 2001,Queens Park Rangers,Stockport County,0,3
Championship,May 2001,Sheffield United,Burnley,2,0
Championship,May 2001,Watford,Tranmere Rovers,1,1
Championship,May 2001,West Bromwich Albion,Huddersfield Town,1,1
Championship,May 2001,Barnsley,Bolton Wanderers,0,1
Championship,May 2001,Burnley,Tranmere Rovers,2,1
Championship,May 2001,Fulham,Wolverhampton Wanderers,2,0
Championship,May 2001,Grimsby Town,Blackburn Rovers,1,4
Championship,May 2001,Wimbledon FC,Crewe Alexandra,3,3
Championship,May 2001,Preston North End,Watford,3,2
Championship,May 2001,Bolton Wanderers,Norwich City,1,0
Championship,May 2001,Burnley,Birmingham City,0,0
Championship,May 2001,Gillingham,West Bromwich Albion,1,2
Championship,May 2001,Grimsby Town,Sheffield United,0,1
Championship,May 2001,Huddersfield Town,Queens Park Rangers,2,1
Championship,May 2001,Portsmouth,Fulham,1,1
Championship,May 2001,Sheffield Wednesday,Barnsley,2,1
Championship,May 2001,Stockport County,Crewe Alexandra,3,0
Championship,May 2001,Tranmere Rovers,Crystal Palace,1,1
Championship,May 2001,Wimbledon FC,Nottingham Forest,2,1
Championship,May 2001,Wolverhampton Wanderers,Blackburn Rovers,0,0
Championship,May 2001,Crewe Alexandra,Bolton Wanderers,2,1
Championship,May 2001,Sheffield United,Wimbledon FC,0,1
Championship,May 2001,Watford,Wolverhampton Wanderers,3,2
Championship,May 2001,Blackburn Rovers,Huddersfield Town,2,0
Championship,May 2001,Barnsley,Preston North End,0,4
Championship,May 2001,Birmingham City,Portsmouth,0,0
Championship,May 2001,Crewe Alexandra,Gillingham,2,1
Championship,May 2001,Crystal Palace,Bolton Wanderers,0,2
Championship,May 2001,Fulham,Sheffield Wednesday,1,1
Championship,May 2001,Norwich City,Burnley,2,3
Championship,May 2001,Nottingham Forest,Stockport County,1,0
Championship,May 2001,Queens Park Rangers,Tranmere Rovers,2,0
Championship,May 2001,West Bromwich Albion,Grimsby Town,0,1
Championship,May 2001,Burnley,West Bromwich Albion,1,1
Championship,May 2001,Gillingham,Sheffield United,4,1
Championship,May 2001,Grimsby Town,Watford,2,1
Championship,May 2001,Huddersfield Town,Fulham,1,2
Championship,May 2001,Portsmouth,Queens Park Rangers,1,1
Championship,May 2001,Preston North End,Nottingham Forest,1,1
Championship,May 2001,Sheffield Wednesday,Crystal Palace,4,1
Championship,May 2001,Stockport County,Blackburn Rovers,0,0
Championship,May 2001,Tranmere Rovers,Norwich City,0,1
Championship,May 2001,Wimbledon FC,Barnsley,1,1
Championship,May 2001,Wolverhampton Wanderers,Crewe Alexandra,0,0
Championship,May 2001,Bolton Wanderers,Birmingham City,2,2
Championship,May 2001,Blackburn Rovers,Fulham,1,2
Championship,May 2001,Crewe Alexandra,Queens Park Rangers,2,2
Championship,May 2001,Preston North End,Huddersfield Town,0,0
Championship,May 2001,Sheffield United,Norwich City,1,1
Championship,May 2001,Tranmere Rovers,Birmingham City,1,0
Championship,May 2001,Wimbledon FC,Burnley,0,2
Championship,May 2001,Fulham,West Bromwich Albion,0,0
Championship,May 2001,Gillingham,Norwich City,4,3
Championship,May 2001,Grimsby Town,Tranmere Rovers,3,1
Championship,May 2001,Portsmouth,Nottingham Forest,0,2
Championship,May 2001,Queens Park Rangers,Blackburn Rovers,1,3
Championship,May 2001,Sheffield United,Barnsley,1,2
Championship,May 2001,Stockport County,Sheffield Wednesday,2,1
Championship,May 2001,Watford,Crystal Palace,2,2
Championship,May 2001,Wimbledon FC,Birmingham City,3,1
Championship,May 2001,Wolverhampton Wanderers,Huddersfield Town,0,1
Championship,May 2001,Burnley,Preston North End,3,0
Championship,May 2001,Blackburn Rovers,Sheffield United,1,1
Championship,May 2001,Wolverhampton Wanderers,Wimbledon FC,0,1
Championship,May 2001,Crystal Palace,Huddersfield Town,0,0
Championship,May 2001,Watford,Nottingham Forest,3,0
Championship,May 2001,Bolton Wanderers,Stockport County,1,1
Championship,May 2001,Blackburn Rovers,Burnley,5,0
Championship,May 2001,Birmingham City,Wolverhampton Wanderers,0,1
Championship,May 2001,Sheffield Wednesday,Sheffield United,1,2
Championship,May 2001,Barnsley,Stockport County,0,2
Championship,May 2001,Bolton Wanderers,Wimbledon FC,2,2
Championship,May 2001,Crystal Palace,Crewe Alexandra,1,0
Championship,May 2001,Huddersfield Town,Portsmouth,4,1
Championship,May 2001,Norwich City,Grimsby Town,2,1
Championship,May 2001,Nottingham Forest,Queens Park Rangers,1,1
Championship,May 2001,Preston North End,Gillingham,0,0
Championship,May 2001,West Bromwich Albion,Watford,3,0
Championship,May 2001,Tranmere Rovers,Fulham,1,4
Championship,May 2001,Barnsley,Gillingham,3,1
Championship,May 2001,West Bromwich Albion,Tranmere Rovers,2,1
Championship,May 2001,Burnley,Queens Park Rangers,2,1
Championship,May 2001,Birmingham City,Sheffield Wednesday,1,2
Championship,May 2001,Gillingham,Tranmere Rovers,2,1
Championship,May 2001,Grimsby Town,Birmingham City,1,1
Championship,May 2001,Wolverhampton Wanderers,West Bromwich Albion,3,1
Championship,May 2001,Blackburn Rovers,Wimbledon FC,1,1
Championship,May 2001,Crewe Alexandra,Portsmouth,1,0
Championship,May 2001,Crystal Palace,Fulham,0,2
Championship,May 2001,Huddersfield Town,Sheffield United,2,1
Championship,May 2001,Norwich City,Preston North End,1,2
Championship,May 2001,Nottingham Forest,Bolton Wanderers,0,2
Championship,May 2001,Queens Park Rangers,Grimsby Town,0,1
Championship,May 2001,Sheffield Wednesday,Burnley,2,0
Championship,May 2001,Stockport County,Birmingham City,2,0
Championship,May 2001,Tranmere Rovers,Barnsley,2,3
Championship,May 2001,Birmingham City,Blackburn Rovers,0,2
Championship,May 2001,Preston North End,Wolverhampton Wanderers,2,0
Championship,May 2001,Tranmere Rovers,Portsmouth,1,1
Championship,May 2001,Crewe Alexandra,Nottingham Forest,1,0
Championship,May 2001,Grimsby Town,Wimbledon FC,1,1
Championship,May 2001,Watford,Burnley,0,1
Championship,May 2001,Barnsley,Huddersfield Town,3,1
Championship,May 2001,Birmingham City,Crewe Alexandra,2,0
Championship,May 2001,Bolton Wanderers,Gillingham,3,3
Championship,May 2001,Fulham,Queens Park Rangers,2,0
Championship,May 2001,Grimsby Town,Wolverhampton Wanderers,0,2
Championship,May 2001,Portsmouth,Stockport County,2,1
Championship,May 2001,Sheffield United,Nottingham Forest,1,3
Championship,May 2001,Watford,Norwich City,4,1
Championship,May 2001,West Bromwich Albion,Sheffield Wednesday,1,2
Championship,May 2001,Wimbledon FC,Crystal Palace,1,0
Championship,May 2001,Nottingham Forest,Barnsley,1,0
Championship,May 2001,Sheffield Wednesday,Portsmouth,0,0
Championship,May 2001,Queens Park Rangers,Watford,1,1
Championship,May 2001,Crewe Alexandra,Sheffield United,1,0
Championship,May 2001,Crystal Palace,Birmingham City,1,2
Championship,May 2001,Gillingham,Wimbledon FC,0,0
Championship,May 2001,Huddersfield Town,Grimsby Town,0,0
Championship,May 2001,Norwich City,West Bromwich Albion,0,1
Championship,May 2001,Stockport County,Burnley,0,0
Championship,May 2001,Tranmere Rovers,Preston North End,1,1
Championship,May 2001,Fulham,Bolton Wanderers,1,1
Championship,May 2001,Blackburn Rovers,West Bromwich Albion,1,0
Championship,May 2001,Crewe Alexandra,Tranmere Rovers,3,1
Championship,May 2001,Crystal Palace,Preston North End,0,2
Championship,May 2001,Grimsby Town,Barnsley,0,2
Championship,May 2001,Huddersfield Town,Norwich City,2,0
Championship,May 2001,Portsmouth,Burnley,2,0
Championship,May 2001,Queens Park Rangers,Sheffield United,1,3
Championship,May 2001,Sheffield Wednesday,Gillingham,2,1
Championship,May 2001,Stockport County,Wimbledon FC,2,2
Championship,May 2001,Wolverhampton Wanderers,Nottingham Forest,2,0
Championship,May 2001,Birmingham City,Watford,2,0
Championship,May 2001,Tranmere Rovers,Huddersfield Town,2,0
Championship,May 2001,Barnsley,Crewe Alexandra,3,0
Championship,May 2001,Burnley,Huddersfield Town,1,0
Championship,May 2001,Gillingham,Fulham,0,2
Championship,May 2001,Norwich City,Wolverhampton Wanderers,1,0
Championship,May 2001,Nottingham Forest,Grimsby Town,3,1
Championship,May 2001,Preston North End,Sheffield Wednesday,2,0
Championship,May 2001,Sheffield United,Crystal Palace,1,0
Championship,May 2001,Watford,Stockport County,2,2
Championship,May 2001,West Bromwich Albion,Portsmouth,2,0
Championship,May 2001,Wimbledon FC,Queens Park Rangers,5,0
Championship,May 2001,Bolton Wanderers,Blackburn Rovers,1,4
Championship,May 2001,Nottingham Forest,Sheffield Wednesday,0,1
Championship,May 2001,Barnsley,Crystal Palace,1,0
Championship,May 2001,Burnley,Fulham,2,1
Championship,May 2001,Gillingham,Queens Park Rangers,0,1
Championship,May 2001,Norwich City,Stockport County,4,0
Championship,May 2001,Preston North End,Birmingham City,0,2
Championship,May 2001,Watford,Blackburn Rovers,0,1
Championship,May 2001,West Bromwich Albion,Crewe Alexandra,2,2
Championship,May 2001,Bolton Wanderers,Grimsby Town,2,2
Championship,May 2001,Sheffield United,Wolverhampton Wanderers,1,0
Championship,May 2001,Birmingham City,West Bromwich Albion,2,1
Championship,May 2001,Crewe Alexandra,Watford,2,0
Championship,May 2001,Crystal Palace,Norwich City,1,1
Championship,May 2001,Fulham,Nottingham Forest,1,0
Championship,May 2001,Grimsby Town,Burnley,1,0
Championship,May 2001,Huddersfield Town,Gillingham,2,3
Championship,May 2001,Queens Park Rangers,Barnsley,2,0
Championship,May 2001,Portsmouth,Bolton Wanderers,1,2
Championship,May 2001,Sheffield Wednesday,Tranmere Rovers,1,0
Championship,May 2001,Stockport County,Preston North End,0,1
Championship,May 2001,Barnsley,Fulham,0,0
Championship,May 2001,Bolton Wanderers,Huddersfield Town,2,2
Championship,May 2001,Burnley,Crystal Palace,1,2
Championship,May 2001,Gillingham,Grimsby Town,1,0
Championship,May 2001,Norwich City,Crewe Alexandra,1,1
Championship,May 2001,Nottingham Forest,Blackburn Rovers,2,1
Championship,May 2001,Preston North End,Queens Park Rangers,5,0
Championship,May 2001,Sheffield United,Birmingham City,3,1
Championship,May 2001,Tranmere Rovers,Wolverhampton Wanderers,0,2
Championship,May 2001,Watford,Portsmouth,2,2
Championship,May 2001,West Bromwich Albion,Stockport County,1,1
Championship,May 2001,Wimbledon FC,Sheffield Wednesday,4,1
Championship,May 2001,Fulham,Sheffield United,1,1
Championship,May 2001,Birmingham City,Norwich City,2,1
Championship,May 2001,Blackburn Rovers,Barnsley,0,0
Championship,May 2001,Crewe Alexandra,Burnley,4,2
Championship,May 2001,Crystal Palace,West Bromwich Albion,2,2
Championship,May 2001,Huddersfield Town,Nottingham Forest,1,1
Championship,May 2001,Portsmouth,Preston North End,0,1
Championship,May 2001,Queens Park Rangers,Bolton Wanderers,1,1
Championship,May 2001,Sheffield Wednesday,Watford,2,3
Championship,May 2001,Stockport County,Tranmere Rovers,1,1
Championship,May 2001,Wolverhampton Wanderers,Gillingham,1,1
Championship,May 2001,Queens Park Rangers,Fulham,0,2
Championship,May 2001,Fulham,Birmingham City,0,1
Championship,May 2001,Grimsby Town,Portsmouth,2,1
Championship,May 2001,Norwich City,Watford,2,1
Championship,May 2001,Watford,Fulham,1,3
Championship,May 2001,Burnley,Barnsley,2,1
Championship,May 2001,Crystal Palace,Gillingham,2,2
Championship,May 2001,Norwich City,Queens Park Rangers,1,0
Championship,May 2001,Portsmouth,Wimbledon FC,2,1
Championship,May 2001,Sheffield Wednesday,Bolton Wanderers,0,3
Championship,May 2001,Stockport County,Grimsby Town,1,1
Championship,May 2001,West Bromwich Albion,Sheffield United,2,1
Championship,May 2001,Nottingham Forest,Crystal Palace,0,3
Championship,May 2001,Barnsley,Birmingham City,2,3
Championship,May 2001,Blackburn Rovers,Sheffield Wednesday,2,0
Championship,May 2001,Bolton Wanderers,Tranmere Rovers,2,0
Championship,May 2001,Fulham,Norwich City,2,0
Championship,May 2001,Gillingham,Burnley,0,0
Championship,May 2001,Grimsby Town,Crewe Alexandra,1,3
Championship,May 2001,Huddersfield Town,Stockport County,0,0
Championship,May 2001,Queens Park Rangers,West Bromwich Albion,2,0
Championship,May 2001,Sheffield United,Watford,0,1
Championship,May 2001,Wimbledon FC,Preston North End,3,1
Championship,May 2001,Wolverhampton Wanderers,Portsmouth,1,1
Championship,May 2001,Blackburn Rovers,Preston North End,3,2
Championship,May 2001,Watford,Wimbledon FC,3,1
Championship,May 2001,Preston North End,Bolton Wanderers,0,2
Championship,May 2001,Burnley,Wolverhampton Wanderers,1,2
Championship,May 2001,Birmingham City,Nottingham Forest,0,2
Championship,May 2001,Norwich City,Blackburn Rovers,1,1
Championship,May 2001,Portsmouth,Gillingham,0,0
Championship,May 2001,Sheffield Wednesday,Grimsby Town,1,0
Championship,May 2001,Stockport County,Fulham,2,0
Championship,May 2001,Tranmere Rovers,Sheffield United,1,0
Championship,May 2001,West Bromwich Albion,Barnsley,1,0
Championship,May 2001,Blackburn Rovers,Crewe Alexandra,1,0
Championship,May 2001,Bolton Wanderers,West Bromwich Albion,0,1
Championship,May 2001,Huddersfield Town,Sheffield Wednesday,0,0
Championship,May 2001,Nottingham Forest,Norwich City,0,0
Championship,May 2001,Queens Park Rangers,Crystal Palace,1,1
Championship,May 2001,Sheffield United,Preston North End,3,2
Championship,May 2001,Wolverhampton Wanderers,Stockport County,3,2
Championship,May 2001,Barnsley,Watford,0,1
Championship,May 2001,Fulham,Watford,5,0
Championship,May 2001,Gillingham,Crystal Palace,4,1
Championship,May 2001,Queens Park Rangers,Norwich City,2,3
Championship,May 2001,Wimbledon FC,Portsmouth,1,1
Championship,May 2001,Barnsley,Burnley,1,0
Championship,May 2001,Blackburn Rovers,Birmingham City,2,1
Championship,May 2001,Bolton Wanderers,Sheffield Wednesday,2,0
Championship,May 2001,Grimsby Town,Stockport County,1,1
Championship,May 2001,Huddersfield Town,Tranmere Rovers,3,0
Championship,May 2001,Nottingham Forest,Crewe Alexandra,1,0
Championship,May 2001,Sheffield United,West Bromwich Albion,2,0
Championship,May 2001,Wolverhampton Wanderers,Preston North End,0,1
Championship,May 2001,Birmingham City,Queens Park Rangers,0,0
Championship,May 2001,Burnley,Bolton Wanderers,0,2
Championship,May 2001,Crewe Alexandra,Fulham,1,2
Championship,May 2001,Norwich City,Barnsley,0,0
Championship,May 2001,Portsmouth,Sheffield United,0,0
Championship,May 2001,Preston North End,Grimsby Town,1,2
Championship,May 2001,Sheffield Wednesday,Wolverhampton Wanderers,0,1
Championship,May 2001,Tranmere Rovers,Wimbledon FC,0,4
Championship,May 2001,Watford,Huddersfield Town,1,2
Championship,May 2001,West Bromwich Albion,Nottingham Forest,3,0
Championship,May 2001,Crystal Palace,Blackburn Rovers,2,3
Championship,May 2001,Stockport County,Gillingham,2,2
Championship,May 2001,Wolverhampton Wanderers,Birmingham City,0,1
Championship,May 2001,Burnley,Blackburn Rovers,0,2
Championship,May 2001,Sheffield United,Sheffield Wednesday,1,1
Championship,May 2001,Crewe Alexandra,Crystal Palace,1,1
Championship,May 2001,Fulham,Tranmere Rovers,3,1
Championship,May 2001,Gillingham,Preston North End,4,0
Championship,May 2001,Grimsby Town,Norwich City,2,0
Championship,May 2001,Portsmouth,Huddersfield Town,1,1
Championship,May 2001,Queens Park Rangers,Nottingham Forest,1,0
Championship,May 2001,Stockport County,Barnsley,2,0
Championship,May 2001,Watford,West Bromwich Albion,3,3
Championship,May 2001,Wimbledon FC,Bolton Wanderers,0,1
Championship,May 2001,Nottingham Forest,Huddersfield Town,1,3
Championship,May 2001,Wimbledon FC,Grimsby Town,2,2
Championship,May 2001,Barnsley,Sheffield United,0,0
Championship,May 2001,Birmingham City,Wimbledon FC,0,3
Championship,May 2001,Blackburn Rovers,Queens Park Rangers,0,0
Championship,May 2001,Bolton Wanderers,Crewe Alexandra,4,1
Championship,May 2001,Crystal Palace,Watford,1,0
Championship,May 2001,Huddersfield Town,Wolverhampton Wanderers,3,0
Championship,May 2001,Norwich City,Gillingham,1,0
Championship,May 2001,Nottingham Forest,Portsmouth,2,0
Championship,May 2001,Preston North End,Burnley,2,1
Championship,May 2001,Sheffield Wednesday,Stockport County,2,4
Championship,May 2001,Tranmere Rovers,Grimsby Town,2,0
Championship,May 2001,West Bromwich Albion,Fulham,1,3
Championship,May 2001,Crystal Palace,Wimbledon FC,3,1
Championship,May 2001,Bolton Wanderers,Watford,2,1
Championship,May 2001,Burnley,Nottingham Forest,1,0
Championship,May 2001,Gillingham,Birmingham City,1,2
Championship,May 2001,Grimsby Town,Crystal Palace,2,2
Championship,May 2001,Huddersfield Town,Crewe Alexandra,3,1
Championship,May 2001,Portsmouth,Norwich City,2,0
Championship,May 2001,Preston North End,Fulham,1,1
Championship,May 2001,Sheffield Wednesday,Queens Park Rangers,5,2
Championship,May 2001,Stockport County,Sheffield United,0,2
Championship,May 2001,Tranmere Rovers,Blackburn Rovers,1,1
Championship,May 2001,Wimbledon FC,West Bromwich Albion,0,1
Championship,May 2001,Wolverhampton Wanderers,Barnsley,2,0
Championship,May 2001,Nottingham Forest,Sheffield United,2,0
Championship,May 2001,Barnsley,Portsmouth,1,0
Championship,May 2001,Birmingham City,Huddersfield Town,2,1
Championship,May 2001,Blackburn Rovers,Gillingham,1,2
Championship,May 2001,Crewe Alexandra,Sheffield Wednesday,1,0
Championship,May 2001,Crystal Palace,Stockport County,2,2
Championship,May 2001,Fulham,Grimsby Town,2,1
Championship,May 2001,Norwich City,Wimbledon FC,1,2
Championship,May 2001,Nottingham Forest,Tranmere Rovers,3,1
Championship,May 2001,Queens Park Rangers,Wolverhampton Wanderers,2,2
Championship,May 2001,Sheffield United,Bolton Wanderers,1,0
Championship,May 2001,West Bromwich Albion,Preston North End,3,1
Championship,May 2001,Burnley,Norwich City,2,0
Championship,May 2001,Sheffield United,Fulham,1,1
Championship,May 2001,Wolverhampton Wanderers,Grimsby Town,2,0
Championship,May 2001,Barnsley,Sheffield Wednesday,1,0
Championship,May 2001,Birmingham City,Burnley,3,2
Championship,May 2001,Blackburn Rovers,Wolverhampton Wanderers,1,0
Championship,May 2001,Crewe Alexandra,Stockport County,1,2
Championship,May 2001,Crystal Palace,Tranmere Rovers,3,2
Championship,May 2001,Fulham,Portsmouth,3,1
Championship,May 2001,Norwich City,Bolton Wanderers,0,2
Championship,May 2001,Nottingham Forest,Wimbledon FC,1,2
Championship,May 2001,Queens Park Rangers,Huddersfield Town,1,1
Championship,May 2001,Sheffield United,Grimsby Town,3,2
Championship,May 2001,Watford,Preston North End,2,3
Championship,May 2001,West Bromwich Albion,Gillingham,3,1
Championship,May 2001,Gillingham,Nottingham Forest,1,3
Championship,May 2001,Bolton Wanderers,Barnsley,2,0
Championship,May 2001,Burnley,Sheffield United,2,0
Championship,May 2001,Huddersfield Town,West Bromwich Albion,0,2
Championship,May 2001,Portsmouth,Blackburn Rovers,2,2
Championship,May 2001,Sheffield Wednesday,Norwich City,3,2
Championship,May 2001,Stockport County,Queens Park Rangers,2,2
Championship,May 2001,Tranmere Rovers,Watford,2,0
Championship,May 2001,Wimbledon FC,Fulham,0,3
Championship,May 2001,Wolverhampton Wanderers,Crystal Palace,1,3
Championship,May 2001,Preston North End,Crewe Alexandra,2,1
Championship,May 2001,Barnsley,Blackburn Rovers,1,2
Championship,May 2001,Norwich City,Birmingham City,1,0
Championship,May 2001,Watford,Sheffield Wednesday,1,3
Championship,May 2001,Barnsley,Wimbledon FC,0,1
Championship,May 2001,Birmingham City,Bolton Wanderers,1,1
Championship,May 2001,Blackburn Rovers,Stockport County,2,1
Championship,May 2001,Crewe Alexandra,Wolverhampton Wanderers,2,0
Championship,May 2001,Crystal Palace,Sheffield Wednesday,4,1
Championship,May 2001,Fulham,Huddersfield Town,3,0
Championship,May 2001,Norwich City,Tranmere Rovers,1,0
Championship,May 2001,Nottingham Forest,Preston North End,3,1
Championship,May 2001,Queens Park Rangers,Portsmouth,1,1
Championship,May 2001,Sheffield United,Gillingham,1,2
Championship,May 2001,Watford,Grimsby Town,4,0
Championship,May 2001,West Bromwich Albion,Burnley,1,1
Championship,May 2001,Burnley,Crewe Alexandra,1,0
Championship,May 2001,Bolton Wanderers,Queens Park Rangers,3,1
Championship,May 2001,Grimsby Town,West Bromwich Albion,2,0
Championship,May 2001,Bolton Wanderers,Crystal Palace,3,3
Championship,May 2001,Gillingham,Crewe Alexandra,0,1
Championship,May 2001,Huddersfield Town,Blackburn Rovers,0,1
Championship,May 2001,Portsmouth,Birmingham City,1,1
Championship,May 2001,Sheffield Wednesday,Fulham,3,3
Championship,May 2001,Stockport County,Nottingham Forest,1,2
Championship,May 2001,Tranmere Rovers,Queens Park Rangers,1,1
Championship,May 2001,Wimbledon FC,Sheffield United,0,0
Championship,May 2001,Wolverhampton Wanderers,Watford,2,2
Championship,May 2001,Preston North End,Barnsley,1,2
Championship,May 2001,Birmingham City,Gillingham,1,0
Championship,May 2001,Blackburn Rovers,Tranmere Rovers,3,2
Championship,May 2001,Nottingham Forest,Burnley,5,0
Championship,May 2001,Queens Park Rangers,Sheffield Wednesday,1,2
Championship,May 2001,Barnsley,Wolverhampton Wanderers,1,2
Championship,May 2001,Crewe Alexandra,Huddersfield Town,1,0
Championship,May 2001,Crystal Palace,Grimsby Town,0,1
Championship,May 2001,Fulham,Preston North End,0,1
Championship,May 2001,Norwich City,Portsmouth,0,0
Championship,May 2001,Sheffield United,Stockport County,1,0
Championship,May 2001,West Bromwich Albion,Wimbledon FC,3,1
Championship,May 2001,Watford,Bolton Wanderers,1,0
Championship,May 2001,Sheffield Wednesday,Birmingham City,1,0
Championship,May 2001,Blackburn Rovers,Grimsby Town,2,0
Championship,May 2001,Crewe Alexandra,Wimbledon FC,0,4
Championship,May 2001,Crystal Palace,Portsmouth,2,3
Championship,May 2001,Gillingham,Barnsley,0,0
Championship,May 2001,Huddersfield Town,Preston North End,0,0
Championship,May 2001,Norwich City,Sheffield United,4,2
Championship,May 2001,Nottingham Forest,Watford,0,2
Championship,May 2001,Queens Park Rangers,Burnley,0,1
Championship,May 2001,Stockport County,Bolton Wanderers,4,3
Championship,May 2001,Tranmere Rovers,West Bromwich Albion,2,2
Championship,May 2001,Wolverhampton Wanderers,Fulham,0,0
Championship,May 2001,Fulham,Crystal Palace,3,1
Championship,May 2001,Wimbledon FC,Blackburn Rovers,0,2
Championship,May 2001,Barnsley,Tranmere Rovers,1,1
Championship,May 2001,Birmingham City,Stockport County,4,0
Championship,May 2001,Burnley,Sheffield Wednesday,1,0
Championship,May 2001,Grimsby Town,Queens Park Rangers,3,1
Championship,May 2001,Portsmouth,Crewe Alexandra,2,1
Championship,May 2001,Preston North End,Norwich City,1,0
Championship,May 2001,Sheffield United,Huddersfield Town,3,0
Championship,May 2001,Watford,Gillingham,0,0
Championship,May 2001,Bolton Wanderers,Nottingham Forest,0,0
Championship,May 2001,West Bromwich Albion,Wolverhampton Wanderers,1,0
Championship,May 2001,Fulham,Blackburn Rovers,2,1
Championship,May 2001,Barnsley,Nottingham Forest,3,4
Championship,May 2001,Birmingham City,Crystal Palace,2,1
Championship,May 2001,Bolton Wanderers,Wolverhampton Wanderers,2,1
Championship,May 2001,Burnley,Stockport County,2,1
Championship,May 2001,Grimsby Town,Huddersfield Town,1,0
Championship,May 2001,Portsmouth,Sheffield Wednesday,2,1
Championship,May 2001,Preston North End,Tranmere Rovers,1,0
Championship,May 2001,Sheffield United,Crewe Alexandra,1,0
Championship,May 2001,Watford,Queens Park Rangers,3,1
Championship,May 2001,West Bromwich Albion,Norwich City,2,3
Championship,May 2001,Wimbledon FC,Gillingham,4,4
Championship,May 2001,Crewe Alexandra,Birmingham City,0,2
Championship,May 2001,Stockport County,Portsmouth,1,1
Championship,May 2001,Sheffield Wednesday,West Bromwich Albion,1,2
Championship,May 2001,Gillingham,Bolton Wanderers,2,2
Championship,May 2001,Huddersfield Town,Barnsley,1,1
Championship,May 2001,Tranmere Rovers,Burnley,2,3
Championship,May 2001,Watford,Birmingham City,2,0
Championship,May 2001,Barnsley,Grimsby Town,2,0
Championship,May 2001,Bolton Wanderers,Fulham,0,2
Championship,May 2001,Burnley,Portsmouth,1,1
Championship,May 2001,Gillingham,Sheffield Wednesday,2,0
Championship,May 2001,Norwich City,Huddersfield Town,1,1
Championship,May 2001,Nottingham Forest,Wolverhampton Wanderers,0,0
Championship,May 2001,Preston North End,Crystal Palace,2,0
Championship,May 2001,Sheffield United,Queens Park Rangers,1,1
Championship,May 2001,Tranmere Rovers,Crewe Alexandra,1,3
Championship,May 2001,West Bromwich Albion,Blackburn Rovers,1,0
Championship,May 2001,Wimbledon FC,Stockport County,2,0
Championship,May 2001,Wolverhampton Wanderers,Norwich City,4,0
Championship,May 2001,Birmingham City,Tranmere Rovers,2,0
Championship,May 2001,Blackburn Rovers,Bolton Wanderers,1,1
Championship,May 2001,Crewe Alexandra,Barnsley,2,2
Championship,May 2001,Crystal Palace,Sheffield United,0,1
Championship,May 2001,Fulham,Gillingham,3,0
Championship,May 2001,Grimsby Town,Nottingham Forest,0,2
Championship,May 2001,Huddersfield Town,Burnley,0,1
Championship,May 2001,Portsmouth,West Bromwich Albion,0,1
Championship,May 2001,Queens Park Rangers,Wimbledon FC,2,1
Championship,May 2001,Sheffield Wednesday,Preston North End,1,3
Championship,May 2001,Stockport County,Watford,2,3
Championship,May 2001,West Bromwich Albion,Birmingham City,1,1
Championship,May 2001,Barnsley,Queens Park Rangers,4,2
Championship,May 2001,Bolton Wanderers,Portsmouth,2,0
Championship,May 2001,Burnley,Grimsby Town,1,1
Championship,May 2001,Gillingham,Huddersfield Town,2,1
Championship,May 2001,Norwich City,Crystal Palace,0,0
Championship,May 2001,Nottingham Forest,Fulham,0,3
Championship,May 2001,Preston North End,Stockport County,1,1
Championship,May 2001,Tranmere Rovers,Sheffield Wednesday,2,0
Championship,May 2001,Watford,Crewe Alexandra,3,0
Championship,May 2001,Wimbledon FC,Wolverhampton Wanderers,1,1
Championship,May 2001,Sheffield United,Blackburn Rovers,2,0
Championship,May 2001,Sheffield Wednesday,Nottingham Forest,0,1
Championship,May 2001,Queens Park Rangers,Gillingham,2,2
